work_year,experience_yr,experience_level,employment_type,job_title,job_title_nm,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2023,3,SE,FT,Data Engineer,2,205600,USD,205600,US,0,US,L
2023,3,SE,FT,Data Engineer,2,105700,USD,105700,US,0,US,L
2023,3,SE,FT,Data Engineer,2,252000,USD,252000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,129000,USD,129000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,165000,USD,165000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,132300,USD,132300,US,0,US,M
2023,3,SE,FT,Data Engineer,2,153600,USD,153600,US,100,US,M
2023,3,SE,FT,Data Engineer,2,106800,USD,106800,US,100,US,M
2023,3,SE,FT,Data Engineer,2,172600,USD,172600,US,100,US,M
2023,3,SE,FT,Data Engineer,2,107900,USD,107900,US,100,US,M
2023,3,SE,FT,Data Engineer,2,260000,USD,260000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,225000,USD,225000,US,0,US,M
2023,4,EX,FT,Data Engineer,2,194500,USD,194500,US,0,US,M
2023,4,EX,FT,Data Engineer,2,115500,USD,115500,US,0,US,M
2023,3,SE,FT,Data Engineer,2,275000,USD,275000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,160000,USD,160000,US,0,US,M
2023,2,MI,FT,Data Engineer,2,162500,USD,162500,US,0,US,M
2023,2,MI,FT,Data Engineer,2,130000,USD,130000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,147100,USD,147100,US,0,US,M
2023,3,SE,FT,Data Engineer,2,90700,USD,90700,US,0,US,M
2023,1,EN,FT,Data Engineer,2,115100,USD,115100,US,0,US,M
2023,1,EN,FT,Data Engineer,2,73900,USD,73900,US,0,US,M
2023,3,SE,FT,Data Engineer,2,168400,USD,168400,US,0,US,M
2023,3,SE,FT,Data Engineer,2,105200,USD,105200,US,0,US,M
2023,2,MI,FT,Data Engineer,2,70000,GBP,85320,GB,100,GB,M
2023,2,MI,FT,Data Engineer,2,47500,GBP,57895,GB,100,GB,M
2023,2,MI,FT,Data Engineer,2,140000,USD,140000,US,0,US,M
2023,2,MI,FT,Data Engineer,2,95000,USD,95000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,139500,USD,139500,US,0,US,M
2023,3,SE,FT,Data Engineer,2,109400,USD,109400,US,0,US,M
2023,4,EX,FT,Data Engineer,2,210914,USD,210914,US,100,US,M
2023,4,EX,FT,Data Engineer,2,116704,USD,116704,US,100,US,M
2023,3,SE,FT,Data Engineer,2,146000,USD,146000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,75000,USD,75000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,160000,USD,160000,US,100,US,M
2023,3,SE,FT,Data Engineer,2,130000,USD,130000,US,100,US,M
2023,3,SE,FT,Data Engineer,2,276000,USD,276000,US,100,US,M
2023,3,SE,FT,Data Engineer,2,178500,USD,178500,US,100,US,M
2023,2,MI,FT,Data Engineer,2,70000,EUR,75302,SI,100,SI,M
2023,2,MI,FT,Data Engineer,2,45000,EUR,48408,SI,100,SI,M
2023,3,SE,FT,Data Engineer,2,112700,GBP,137365,GB,0,GB,M
2023,3,SE,FT,Data Engineer,2,83300,GBP,101531,GB,0,GB,M
2023,3,SE,FT,Data Engineer,2,252000,USD,252000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,129000,USD,129000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,163800,USD,163800,US,0,US,M
2023,3,SE,FT,Data Engineer,2,126000,USD,126000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,252000,USD,252000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,129000,USD,129000,US,0,US,M
2023,4,EX,FT,Data Engineer,2,167500,USD,167500,US,0,US,M
2023,4,EX,FT,Data Engineer,2,106500,USD,106500,US,0,US,M
2023,3,SE,FT,Data Engineer,2,140000,USD,140000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,120000,USD,120000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,153600,USD,153600,US,100,US,M
2023,3,SE,FT,Data Engineer,2,106800,USD,106800,US,100,US,M
2023,1,EN,FT,Data Engineer,2,125000,USD,125000,US,0,US,M
2023,1,EN,FT,Data Engineer,2,90000,USD,90000,US,0,US,M
2023,2,MI,FT,Data Engineer,2,72000,USD,72000,MX,100,MX,M
2023,2,MI,FT,Data Engineer,2,60000,USD,60000,MX,100,MX,M
2023,2,MI,FT,Data Engineer,2,260000,USD,260000,US,0,US,M
2023,2,MI,FT,Data Engineer,2,175000,USD,175000,US,0,US,M
2023,2,MI,FT,Data Engineer,2,250000,USD,250000,US,0,US,M
2023,2,MI,FT,Data Engineer,2,175000,USD,175000,US,0,US,M
2023,4,EX,FT,Data Engineer,2,310000,USD,310000,US,100,US,M
2023,4,EX,FT,Data Engineer,2,239000,USD,239000,US,100,US,M
2023,2,MI,FT,Data Engineer,2,146000,USD,146000,US,0,US,M
2023,2,MI,FT,Data Engineer,2,75000,USD,75000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,139500,USD,139500,US,0,US,M
2023,3,SE,FT,Data Engineer,2,109400,USD,109400,US,0,US,M
2023,2,MI,FT,Data Engineer,2,149600,USD,149600,US,0,US,M
2023,2,MI,FT,Data Engineer,2,102000,USD,102000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,252000,USD,252000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,129000,USD,129000,US,0,US,M
2023,2,MI,FT,Data Engineer,2,145000,USD,145000,US,0,US,M
2023,2,MI,FT,Data Engineer,2,125000,USD,125000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,252000,USD,252000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,129000,USD,129000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,121500,USD,121500,US,100,US,M
2023,3,SE,FT,Data Engineer,2,78000,USD,78000,US,100,US,M
2023,2,MI,FT,Data Engineer,2,154000,USD,154000,US,0,US,M
2023,2,MI,FT,Data Engineer,2,116000,USD,116000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,170000,USD,170000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,140000,USD,140000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,154000,USD,154000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,116000,USD,116000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,160000,USD,160000,US,100,US,M
2023,3,SE,FT,Data Engineer,2,130000,USD,130000,US,100,US,M
2023,2,MI,FT,Data Engineer,2,200000,USD,200000,US,0,US,M
2023,2,MI,FT,Data Engineer,2,120000,USD,120000,US,0,US,M
2023,2,MI,FT,Data Engineer,2,105000,GBP,127980,GB,0,GB,M
2023,2,MI,FT,Data Engineer,2,85000,GBP,103603,GB,0,GB,M
2023,3,SE,FT,Data Engineer,2,153600,USD,153600,US,0,US,M
2023,3,SE,FT,Data Engineer,2,106800,USD,106800,US,0,US,M
2023,3,SE,FT,Data Engineer,2,167500,USD,167500,US,0,US,M
2023,3,SE,FT,Data Engineer,2,106500,USD,106500,US,0,US,M
2023,3,SE,FT,Data Engineer,2,163800,USD,163800,US,0,US,M
2023,3,SE,FT,Data Engineer,2,126000,USD,126000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,160000,USD,160000,US,100,US,M
2023,3,SE,FT,Data Engineer,2,130000,USD,130000,US,100,US,M
2023,3,SE,FT,Data Engineer,2,185900,USD,185900,US,0,US,M
2023,3,SE,FT,Data Engineer,2,129300,USD,129300,US,0,US,M
2023,4,EX,FT,Data Engineer,2,310000,USD,310000,US,100,US,M
2023,4,EX,FT,Data Engineer,2,239000,USD,239000,US,100,US,M
2023,2,MI,FT,Data Engineer,2,140000,USD,140000,US,0,US,M
2023,2,MI,FT,Data Engineer,2,100000,USD,100000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,139500,USD,139500,US,0,US,M
2023,3,SE,FT,Data Engineer,2,109400,USD,109400,US,0,US,M
2023,3,SE,FT,Data Engineer,2,80000,USD,80000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,65000,USD,65000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,124740,USD,124740,US,0,US,M
2023,3,SE,FT,Data Engineer,2,65488,USD,65488,US,0,US,M
2023,3,SE,FT,Data Engineer,2,153600,USD,153600,US,0,US,M
2023,3,SE,FT,Data Engineer,2,106800,USD,106800,US,0,US,M
2023,3,SE,FT,Data Engineer,2,120000,USD,120000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,90000,USD,90000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,265000,USD,265000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,185000,USD,185000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,167580,USD,167580,US,0,US,M
2023,3,SE,FT,Data Engineer,2,87980,USD,87980,US,0,US,M
2023,3,SE,FT,Data Engineer,2,202000,USD,202000,US,100,US,M
2023,3,SE,FT,Data Engineer,2,135000,USD,135000,US,100,US,M
2023,3,SE,FT,Data Engineer,2,163800,USD,163800,US,0,US,M
2023,3,SE,FT,Data Engineer,2,126000,USD,126000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,104000,USD,104000,US,100,US,M
2023,3,SE,FT,Data Engineer,2,65000,USD,65000,US,100,US,M
2023,3,SE,FT,Data Engineer,2,290000,USD,290000,US,100,US,M
2023,3,SE,FT,Data Engineer,2,210000,USD,210000,US,100,US,M
2023,3,SE,FT,Data Engineer,2,192000,USD,192000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,172800,USD,172800,US,0,US,M
2023,2,MI,FT,Data Engineer,2,95000,GBP,115791,GB,100,GB,L
2023,3,SE,FT,Data Engineer,2,137500,USD,137500,US,100,US,M
2023,3,SE,FT,Data Engineer,2,81500,USD,81500,US,100,US,M
2023,3,SE,FT,Data Engineer,2,144000,USD,144000,US,100,US,M
2023,3,SE,FT,Data Engineer,2,66000,USD,66000,US,100,US,M
2023,3,SE,FT,Data Engineer,2,180000,USD,180000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,160000,USD,160000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,259000,USD,259000,US,100,US,M
2023,3,SE,FT,Data Engineer,2,146000,USD,146000,US,100,US,M
2023,3,SE,FT,Data Engineer,2,200000,USD,200000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,160000,USD,160000,US,0,US,M
2023,4,EX,FT,Data Engineer,2,310000,USD,310000,US,100,US,M
2023,4,EX,FT,Data Engineer,2,239000,USD,239000,US,100,US,M
2023,2,MI,FT,Data Engineer,2,140000,USD,140000,US,100,US,M
2023,2,MI,FT,Data Engineer,2,120000,USD,120000,US,100,US,M
2023,3,SE,FT,Data Engineer,2,259000,USD,259000,US,100,US,M
2023,3,SE,FT,Data Engineer,2,146000,USD,146000,US,100,US,M
2023,3,SE,FT,Data Engineer,2,139500,USD,139500,US,0,US,M
2023,3,SE,FT,Data Engineer,2,109400,USD,109400,US,0,US,M
2023,2,MI,FT,Data Engineer,2,125000,USD,125000,US,0,US,M
2023,2,MI,FT,Data Engineer,2,90000,USD,90000,US,0,US,M
2023,2,MI,FT,Data Engineer,2,120000,USD,120000,US,0,US,M
2023,2,MI,FT,Data Engineer,2,90000,USD,90000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,230000,USD,230000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,170000,USD,170000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,180000,USD,180000,US,100,US,M
2023,3,SE,FT,Data Engineer,2,160000,USD,160000,US,100,US,M
2023,3,SE,FT,Data Engineer,2,180000,USD,180000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,130000,USD,130000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,226700,USD,226700,US,0,US,M
2023,3,SE,FT,Data Engineer,2,133300,USD,133300,US,0,US,M
2023,3,SE,FT,Data Engineer,2,252000,USD,252000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,129000,USD,129000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,250000,USD,250000,US,100,US,M
2023,3,SE,FT,Data Engineer,2,162500,USD,162500,US,100,US,M
2023,3,SE,FT,Data Engineer,2,167580,USD,167580,US,0,US,M
2023,3,SE,FT,Data Engineer,2,87980,USD,87980,US,0,US,M
2023,3,SE,FT,Data Engineer,2,250000,USD,250000,US,100,US,M
2023,3,SE,FT,Data Engineer,2,63000,USD,63000,US,100,US,M
2023,3,SE,FT,Data Engineer,2,124740,USD,124740,US,0,US,M
2023,3,SE,FT,Data Engineer,2,65488,USD,65488,US,0,US,M
2023,3,SE,FT,Data Engineer,2,213580,USD,213580,US,100,US,M
2023,3,SE,FT,Data Engineer,2,163625,USD,163625,US,100,US,M
2023,1,EN,FT,Data Engineer,2,12000,USD,12000,VN,0,VN,L
2023,3,SE,FT,Data Engineer,2,95000,EUR,102195,IE,100,IE,M
2023,4,EX,FT,Data Engineer,2,235000,USD,235000,US,0,US,M
2023,4,EX,FT,Data Engineer,2,210000,USD,210000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,160000,USD,160000,US,100,US,M
2023,3,SE,FT,Data Engineer,2,75000,USD,75000,US,100,US,M
2023,3,SE,FT,Data Engineer,2,250000,USD,250000,US,100,US,M
2023,3,SE,FT,Data Engineer,2,162500,USD,162500,US,100,US,M
2023,3,SE,FT,Data Engineer,2,241871,USD,241871,US,0,US,M
2023,3,SE,FT,Data Engineer,2,133832,USD,133832,US,0,US,M
2023,4,EX,FT,Data Engineer,2,210914,USD,210914,US,100,US,M
2023,4,EX,FT,Data Engineer,2,116704,USD,116704,US,100,US,M
2023,3,SE,FT,Data Engineer,2,128000,USD,128000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,81500,USD,81500,US,0,US,M
2023,2,MI,FT,Data Engineer,2,55000,GBP,67037,GB,100,GB,M
2023,2,MI,FT,Data Engineer,2,52000,GBP,63380,GB,100,GB,M
2023,4,EX,FT,Data Engineer,2,284000,USD,284000,US,100,US,M
2023,4,EX,FT,Data Engineer,2,236000,USD,236000,US,100,US,M
2023,2,MI,FT,Data Engineer,2,62000,EUR,66696,ES,100,ES,M
2023,2,MI,FT,Data Engineer,2,55000,EUR,59166,ES,100,ES,M
2023,1,EN,FT,Data Engineer,2,25000,EUR,26893,DE,100,DE,L
2023,3,SE,FT,Data Engineer,2,226700,USD,226700,US,0,US,M
2023,3,SE,FT,Data Engineer,2,133300,USD,133300,US,0,US,M
2023,3,SE,FT,Data Engineer,2,163800,USD,163800,US,0,US,M
2023,3,SE,FT,Data Engineer,2,126000,USD,126000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,145000,USD,145000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,115000,USD,115000,US,0,US,M
2023,2,MI,FT,Data Engineer,2,162500,USD,162500,US,0,US,M
2023,2,MI,FT,Data Engineer,2,130000,USD,130000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,150000,USD,150000,US,100,US,M
2023,3,SE,FT,Data Engineer,2,107000,USD,107000,US,100,US,M
2023,4,EX,FT,Data Engineer,2,175000,USD,175000,US,0,US,M
2023,4,EX,FT,Data Engineer,2,110000,USD,110000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,226700,USD,226700,US,0,US,M
2023,3,SE,FT,Data Engineer,2,133300,USD,133300,US,0,US,M
2023,3,SE,FT,Data Engineer,2,252000,USD,252000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,129000,USD,129000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,252000,USD,252000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,129000,USD,129000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,265000,USD,265000,US,100,US,M
2023,3,SE,FT,Data Engineer,2,182750,USD,182750,US,100,US,M
2023,3,SE,FT,Data Engineer,2,137500,USD,137500,US,0,US,M
2023,3,SE,FT,Data Engineer,2,81500,USD,81500,US,0,US,M
2023,4,EX,FT,Data Engineer,2,200000,USD,200000,US,0,US,M
2023,4,EX,FT,Data Engineer,2,145000,USD,145000,US,0,US,M
2023,1,EN,FT,Data Engineer,2,160000,USD,160000,US,0,US,M
2023,1,EN,FT,Data Engineer,2,135000,USD,135000,US,0,US,M
2023,4,EX,FT,Data Engineer,2,310000,USD,310000,US,100,US,M
2023,4,EX,FT,Data Engineer,2,239000,USD,239000,US,100,US,M
2023,3,SE,FT,Data Engineer,2,240000,USD,240000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,170000,USD,170000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,165000,USD,165000,US,100,US,M
2023,3,SE,FT,Data Engineer,2,107250,USD,107250,US,100,US,M
2023,3,SE,FT,Data Engineer,2,300000,USD,300000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,119000,USD,119000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,153000,USD,153000,CA,100,CA,M
2023,3,SE,FT,Data Engineer,2,94000,USD,94000,CA,100,CA,M
2023,3,SE,FT,Data Engineer,2,240500,USD,240500,US,0,US,L
2023,3,SE,FT,Data Engineer,2,123700,USD,123700,US,0,US,L
2023,3,SE,FT,Data Engineer,2,160000,USD,160000,US,100,US,M
2023,3,SE,FT,Data Engineer,2,90000,USD,90000,US,100,US,M
2023,3,SE,FT,Data Engineer,2,170000,USD,170000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,120000,USD,120000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,225000,USD,225000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,140000,USD,140000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,85000,USD,85000,US,100,US,M
2023,3,SE,FT,Data Engineer,2,75000,USD,75000,US,100,US,M
2023,3,SE,FT,Data Engineer,2,220000,USD,220000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,160000,USD,160000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,205600,USD,205600,US,100,US,M
2023,3,SE,FT,Data Engineer,2,107500,USD,107500,US,100,US,M
2023,2,MI,FT,Data Engineer,2,120000,USD,120000,US,0,US,M
2023,2,MI,FT,Data Engineer,2,95000,USD,95000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,185900,USD,185900,US,0,US,M
2023,3,SE,FT,Data Engineer,2,129300,USD,129300,US,0,US,M
2023,3,SE,FT,Data Engineer,2,160000,USD,160000,US,100,US,M
2023,3,SE,FT,Data Engineer,2,130000,USD,130000,US,100,US,M
2023,2,MI,FT,Data Engineer,2,250000,USD,250000,US,0,US,M
2023,2,MI,FT,Data Engineer,2,175000,USD,175000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,130000,USD,130000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,75000,USD,75000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,252000,USD,252000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,129000,USD,129000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,226700,USD,226700,US,0,US,M
2023,3,SE,FT,Data Engineer,2,133300,USD,133300,US,0,US,M
2023,3,SE,FT,Data Engineer,2,170000,USD,170000,US,100,US,M
2023,3,SE,FT,Data Engineer,2,150000,USD,150000,US,100,US,M
2023,2,MI,FT,Data Engineer,2,150000,USD,150000,US,0,US,M
2023,2,MI,FT,Data Engineer,2,130000,USD,130000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,205600,USD,205600,US,0,US,L
2023,3,SE,FT,Data Engineer,2,105700,USD,105700,US,0,US,L
2023,1,EN,FT,Data Engineer,2,160000,USD,160000,US,0,US,M
2023,1,EN,FT,Data Engineer,2,135000,USD,135000,US,0,US,M
2023,2,MI,FT,Data Engineer,2,120000,USD,120000,US,100,US,M
2023,2,MI,FT,Data Engineer,2,95000,USD,95000,US,100,US,M
2023,3,SE,FT,Data Engineer,2,250000,USD,250000,US,100,US,M
2023,3,SE,FT,Data Engineer,2,63000,USD,63000,US,100,US,M
2023,3,SE,FT,Data Engineer,2,300000,USD,300000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,130000,USD,130000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,122000,USD,122000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,94000,USD,94000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,252000,USD,252000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,129000,USD,129000,US,0,US,M
2023,2,MI,FT,Data Engineer,2,120000,USD,120000,US,0,US,M
2023,2,MI,FT,Data Engineer,2,95000,USD,95000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,232200,USD,232200,US,100,US,M
2023,3,SE,FT,Data Engineer,2,167200,USD,167200,US,100,US,M
2023,3,SE,FT,Data Engineer,2,170000,USD,170000,US,100,US,M
2023,3,SE,FT,Data Engineer,2,114000,USD,114000,US,100,US,M
2023,3,SE,FT,Data Engineer,2,291500,USD,291500,US,0,US,M
2023,3,SE,FT,Data Engineer,2,180000,USD,180000,US,0,US,M
2023,4,EX,FT,Data Engineer,2,196200,USD,196200,US,0,US,M
2023,4,EX,FT,Data Engineer,2,150900,USD,150900,US,0,US,M
2023,2,MI,FT,Data Engineer,2,95000,USD,95000,ES,100,ES,M
2023,2,MI,FT,Data Engineer,2,80000,USD,80000,ES,100,ES,M
2023,2,MI,FT,Data Engineer,2,105000,USD,105000,US,0,US,M
2023,2,MI,FT,Data Engineer,2,70000,USD,70000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,133800,USD,133800,US,100,US,M
2023,3,SE,FT,Data Engineer,2,96100,USD,96100,US,100,US,M
2023,3,SE,FT,Data Engineer,2,202000,USD,202000,US,100,US,M
2023,3,SE,FT,Data Engineer,2,135000,USD,135000,US,100,US,M
2023,3,SE,FT,Data Engineer,2,160000,USD,160000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,110000,USD,110000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,170000,USD,170000,US,100,US,M
2023,3,SE,FT,Data Engineer,2,150000,USD,150000,US,100,US,M
2023,3,SE,FT,Data Engineer,2,175308,USD,175308,US,0,US,M
2023,3,SE,FT,Data Engineer,2,100706,USD,100706,US,0,US,M
2023,3,SE,FT,Data Engineer,2,310000,USD,310000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,229000,USD,229000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,65000,EUR,69923,PT,0,PT,M
2023,3,SE,FT,Data Engineer,2,35000,EUR,37651,PT,0,PT,M
2023,3,SE,FT,Data Engineer,2,226700,USD,226700,US,0,US,M
2023,3,SE,FT,Data Engineer,2,133300,USD,133300,US,0,US,M
2023,2,MI,FT,Data Engineer,2,120000,USD,120000,US,0,US,M
2023,2,MI,FT,Data Engineer,2,100000,USD,100000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,231250,USD,231250,US,100,US,M
2023,3,SE,FT,Data Engineer,2,138750,USD,138750,US,100,US,M
2023,3,SE,FT,Data Engineer,2,199000,USD,199000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,162000,USD,162000,US,0,US,M
2023,1,EN,FT,Data Engineer,2,160000,USD,160000,US,0,US,M
2023,1,EN,FT,Data Engineer,2,135000,USD,135000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,200000,USD,200000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,160000,USD,160000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,187500,USD,187500,US,100,US,M
2023,3,SE,FT,Data Engineer,2,175000,USD,175000,US,100,US,M
2023,3,SE,FT,Data Engineer,2,291500,USD,291500,US,0,US,M
2023,3,SE,FT,Data Engineer,2,180000,USD,180000,US,0,US,M
2023,3,SE,FT,Data Engineer,2,161800,USD,161800,US,0,US,M
2023,3,SE,FT,Data Engineer,2,141600,USD,141600,US,0,US,M
2023,3,SE,FT,Data Engineer,2,166000,USD,166000,US,100,US,M
2023,3,SE,FT,Data Engineer,2,128000,USD,128000,US,100,US,M
2023,3,SE,FT,Data Engineer,2,160000,USD,160000,US,100,US,M
2023,3,SE,FT,Data Engineer,2,75000,USD,75000,US,100,US,M
2023,3,SE,FT,Data Engineer,2,236000,USD,236000,US,100,US,M
2023,3,SE,FT,Data Engineer,2,182000,USD,182000,US,100,US,M
2023,1,EN,FT,Data Engineer,2,160000,USD,160000,US,0,US,M
2023,1,EN,FT,Data Engineer,2,135000,USD,135000,US,0,US,M
2022,3,SE,FT,Data Engineer,2,175000,USD,175000,US,0,US,M
2022,3,SE,FT,Data Engineer,2,155000,USD,155000,US,0,US,M
2022,3,SE,FT,Data Engineer,2,153600,USD,153600,US,0,US,M
2022,3,SE,FT,Data Engineer,2,106800,USD,106800,US,0,US,M
2022,3,SE,FT,Data Engineer,2,170000,USD,170000,US,0,US,M
2022,3,SE,FT,Data Engineer,2,130000,USD,130000,US,0,US,M
2022,3,SE,FT,Data Engineer,2,145000,USD,145000,US,0,US,M
2022,3,SE,FT,Data Engineer,2,100000,USD,100000,US,0,US,M
2022,3,SE,FT,Data Engineer,2,175000,USD,175000,US,0,US,M
2022,3,SE,FT,Data Engineer,2,120000,USD,120000,US,0,US,M
2022,3,SE,FT,Data Engineer,2,145000,USD,145000,US,0,US,M
2022,3,SE,FT,Data Engineer,2,115000,USD,115000,US,0,US,M
2022,2,MI,FT,Data Engineer,2,260000,USD,260000,US,0,US,M
2022,2,MI,FT,Data Engineer,2,175000,USD,175000,US,0,US,M
2022,3,SE,FT,Data Engineer,2,250000,USD,250000,US,100,US,M
2022,3,SE,FT,Data Engineer,2,63000,USD,63000,US,100,US,M
2022,2,MI,FT,Data Engineer,2,150000,USD,150000,US,100,US,M
2022,2,MI,FT,Data Engineer,2,150000,USD,150000,US,100,US,M
2022,2,MI,FT,Data Engineer,2,120000,USD,120000,US,0,US,M
2022,2,MI,FT,Data Engineer,2,95000,USD,95000,US,0,US,M
2022,1,EN,FT,Data Engineer,2,160000,USD,160000,US,0,US,M
2022,1,EN,FT,Data Engineer,2,135000,USD,135000,US,0,US,M
2022,3,SE,FT,Data Engineer,2,216000,USD,216000,US,100,US,M
2022,3,SE,FT,Data Engineer,2,144000,USD,144000,US,100,US,M
2022,1,EN,FT,Data Engineer,2,85000,USD,85000,US,0,US,M
2022,1,EN,FT,Data Engineer,2,65000,USD,65000,US,0,US,M
2022,2,MI,FT,Data Engineer,2,130000,USD,130000,US,0,US,M
2022,2,MI,FT,Data Engineer,2,115000,USD,115000,US,0,US,M
2022,2,MI,FT,Data Engineer,2,105000,USD,105000,US,0,US,M
2022,2,MI,FT,Data Engineer,2,70000,USD,70000,US,0,US,M
2022,3,SE,FT,Data Engineer,2,185900,USD,185900,US,0,US,M
2022,3,SE,FT,Data Engineer,2,129300,USD,129300,US,0,US,M
2022,3,SE,FT,Data Engineer,2,130000,USD,130000,US,0,US,M
2022,3,SE,FT,Data Engineer,2,75000,USD,75000,US,0,US,M
2022,3,SE,FT,Data Engineer,2,167500,USD,167500,US,0,US,M
2022,3,SE,FT,Data Engineer,2,106500,USD,106500,US,0,US,M
2022,3,SE,FT,Data Engineer,2,175000,USD,175000,US,0,US,M
2022,3,SE,FT,Data Engineer,2,120000,USD,120000,US,0,US,M
2022,3,SE,FT,Data Engineer,2,175000,USD,175000,US,0,US,M
2022,3,SE,FT,Data Engineer,2,120000,USD,120000,US,0,US,M
2022,4,EX,FT,Data Engineer,2,200000,USD,200000,US,0,US,M
2022,4,EX,FT,Data Engineer,2,145000,USD,145000,US,0,US,M
2022,2,MI,FT,Data Engineer,2,75000,GBP,92350,GB,100,GB,M
2022,2,MI,FT,Data Engineer,2,60000,GBP,73880,GB,100,GB,M
2022,3,SE,FT,Data Engineer,2,145000,USD,145000,US,0,US,M
2022,3,SE,FT,Data Engineer,2,100000,USD,100000,US,0,US,M
